2012-07-27,15.428600,17.991500,18.528000,18.993400,10.424200,13.942800,15.884400,17.338400,22.496700,18.386400,
2012-07-26,15.371700,17.807200,18.291100,18.715000,10.251600,13.942300,15.952300,17.012900,22.016700,18.054500,
2012-07-25,15.309900,17.607100,18.038900,18.421900,10.068700,13.941800,15.957600,16.735900,21.765900,17.461200,
2012-07-24,15.310300,17.610000,18.041800,18.424600,10.070700,13.941300,15.954900,16.739300,21.714500,17.499000,
2012-07-23,15.335200,17.690500,18.146900,18.549500,10.147700,13.940800,15.938000,16.891800,21.999900,17.590500,
2012-07-20,15.375000,17.828900,18.325100,18.759800,10.280000,13.939200,15.931800,17.043300,22.306000,18.041600,
2012-07-19,15.410800,17.950500,18.481200,18.943400,10.395100,13.938700,15.900900,17.216000,22.567400,18.372400,
2012-07-18,15.396200,17.901000,18.419700,18.872500,10.350000,13.938200,15.909100,17.167600,22.568900,18.151000,
2012-07-17,15.378100,17.851000,18.355600,18.797300,10.304800,13.937700,15.879200,17.051200,22.433500,18.139900,
2012-07-16,15.357500,17.786200,18.273200,18.701200,10.245200,13.937200,15.893800,16.925700,22.319800,18.020300,
2012-07-13,15.362600,17.808900,18.303900,18.738300,10.268600,13.935600,15.863700,16.965000,22.429900,18.056000,
2012-07-12,15.312100,17.650100,18.101300,18.501400,10.122100,13.935100,15.868800,16.689300,22.111300,17.737300,
2012-07-11,15.332500,17.720700,18.190400,18.604900,10.187400,13.934500,15.857000,16.772900,22.173900,17.997800,
2012-07-10,15.333100,17.725100,18.197300,18.614200,10.193200,13.934000,15.849300,16.771000,22.253900,17.997800,
2012-07-09,15.350300,17.778500,18.268400,18.699300,10.245000,13.933500,15.828300,16.908200,22.511400,17.965200,
2012-07-06,15.357900,17.811500,18.311300,18.750300,10.277800,13.931900,15.804600,16.935700,22.588700,18.102100,
2012-07-05,15.386000,17.906500,18.434700,18.896400,10.369000,13.931400,15.774000,17.090700,22.862100,18.298800,
2012-07-03,15.401500,17.962200,18.504700,18.977400,10.420400,13.930400,15.751900,17.170900,22.878200,18.503400,
2012-07-02,15.377600,17.882700,18.401200,18.854400,10.343700,13.929900,15.775500,17.060600,22.601100,18.331500,
2012-06-29,15.360100,17.832600,18.336700,18.777900,10.297200,13.928800,15.721400,17.017800,22.417300,18.219800,
2012-06-28,15.275200,17.557300,17.986200,18.367300,10.042100,13.927800,15.757700,16.603500,21.803500,17.583200,
2012-06-27,15.277200,17.565700,17.996800,18.379300,10.049700,13.927300,15.736900,16.637700,21.804200,17.580600,
2012-06-26,15.246200,17.468900,17.873600,18.235000,9.960800,13.926700,15.731000,16.485900,21.569100,17.390700,
2012-06-25,15.237100,17.442600,17.838800,18.193800,9.936000,13.926200,15.744800,16.407300,21.439400,17.432200,
2012-06-22,15.279900,17.583600,18.020200,18.406900,10.067800,13.924600,15.703800,16.669900,21.812600,17.651800,
2012-06-21,15.262400,17.528100,17.947900,18.321400,10.015100,13.924100,15.731500,16.551300,21.611200,17.613500,
2012-06-20,15.331900,17.754300,18.238000,18.662600,10.226700,13.923600,15.706800,16.925400,22.173200,18.060600,
2012-06-19,15.329200,17.742200,18.223700,18.646400,10.215500,13.923100,15.711800,16.953100,22.206900,17.917100,
2012-06-18,15.293700,17.626200,18.074800,18.471000,10.106500,13.922600,15.728000,16.788100,21.887300,17.656600,
2012-06-15,15.288200,17.613200,18.057300,18.449600,10.094000,13.921000,15.722200,16.763500,21.770900,17.684900,
2012-06-14,15.250000,17.494100,17.906800,18.274000,9.985600,13.920500,15.700400,16.592100,21.545300,17.399200,
2012-06-13,15.222500,17.411100,17.800900,18.150200,9.909900,13.920000,15.706400,16.414200,21.336500,17.323100,
2012-06-12,15.242600,17.478900,17.889300,18.255200,9.974900,13.919400,15.674900,16.524200,21.598700,17.423700,
2012-06-11,15.206000,17.359700,17.737600,18.077600,9.864600,13.918900,15.708300,16.333500,21.335600,17.161500,
2012-06-08,15.243200,17.483500,17.899100,18.269400,9.982900,13.917300,15.675800,16.541500,21.807100,17.327500,
2012-06-07,15.227000,17.439200,17.841100,18.200800,9.942200,13.916800,15.673200,16.408000,21.603200,17.406300,
2012-06-06,15.226000,17.436900,17.840600,18.202100,9.942500,13.916300,15.668800,16.409000,21.734500,17.334700,
2012-06-05,15.149500,17.192500,17.531600,17.842000,9.719800,13.915800,15.706500,16.035100,21.227800,16.789900,
2012-06-04,15.130000,17.130000,17.450100,17.745200,9.660300,13.915300,15.725000,15.943000,20.952500,16.707100,
2012-06-01,15.129600,17.127900,17.449100,17.745200,9.659500,13.913700,15.760000,15.940900,21.029800,16.651200,
2012-05-31,15.201900,17.360100,17.747400,18.096000,9.875800,13.913100,15.714200,16.342800,21.712100,17.015700,
2012-05-30,15.202900,17.364500,17.753900,18.104100,9.880600,13.912500,15.695100,16.376900,21.757700,16.969700,
2012-05-29,15.253600,17.537300,17.974900,18.363900,10.043000,13.911800,15.636400,16.610000,22.190800,17.414700,
2012-05-25,15.216200,17.425600,17.832900,18.197700,9.940900,13.909300,15.627300,16.425700,21.897200,17.227700,
2012-05-24,15.221500,17.444100,17.856100,18.224300,9.957600,13.908700,15.620800,16.461600,21.905300,17.273500,
2012-05-23,15.219000,17.436100,17.845500,18.211800,9.949800,13.908100,15.643400,16.434900,21.859000,17.287400,
2012-05-22,15.221500,17.455700,17.867900,18.236600,9.967700,13.907500,15.605900,16.406500,21.735000,17.540200,
2012-05-21,15.222800,17.457600,17.870900,18.240700,9.969600,13.906900,15.644200,16.398200,21.774500,17.532300,
2012-05-18,15.171400,17.298400,17.666400,17.999800,9.821500,13.905000,15.654700,16.139000,21.265200,17.287600,
2012-05-17,15.193900,17.369600,17.758600,18.109000,9.888500,13.904400,15.664200,16.259000,21.510600,17.381900,
2012-05-16,15.242200,17.527500,17.963700,18.352400,10.038900,13.903800,15.642500,16.505700,22.080100,17.638600,
2012-05-15,15.256000,17.573200,18.023200,18.423100,10.082700,13.903200,15.643900,16.573000,22.239200,17.722400,
2012-05-14,15.281100,17.660000,18.132500,18.550500,10.163100,13.902600,15.644700,16.665400,22.326400,18.052300,
2012-05-11,15.318200,17.787600,18.296700,18.744200,10.284100,13.900700,15.624100,16.851000,22.629800,18.374800,
2012-05-10,15.323600,17.806400,18.320300,18.771500,10.301200,13.900100,15.606900,16.906600,22.639700,18.391200,
2012-05-09,15.313100,17.772200,18.276900,18.720600,10.269300,13.899500,15.616100,16.858700,22.569500,18.297500,
2012-05-08,15.333700,17.838400,18.360900,18.818900,10.330200,13.898900,15.629000,16.967600,22.671400,18.454000,
2012-05-07,15.350200,17.897800,18.436000,18.906600,10.385900,13.898300,15.611600,17.038200,22.732400,18.678100,
2012-05-04,15.346800,17.890700,18.426900,18.895800,10.379300,13.896400,15.610800,17.031600,22.685300,18.673300,
2012-05-03,15.397400,18.059500,18.644000,19.151700,10.539300,13.895800,15.587500,17.310700,23.064400,19.054000,
2012-05-02,15.417600,18.124900,18.731600,19.257400,10.604200,13.895200,15.580200,17.441100,23.414000,19.063200,
2012-05-01,15.423100,18.147300,18.759000,19.288800,10.624500,13.894600,15.553900,17.482800,23.370600,19.162900,
2012-04-30,15.414000,18.121900,18.726800,19.251400,10.602000,13.893900,15.572900,17.384400,23.325000,19.206100,
2012-04-27,15.424600,18.162200,18.780900,19.316900,10.642800,13.891700,15.560700,17.451700,23.520200,19.256200,
2012-04-26,15.411200,18.119600,18.725600,19.251100,10.601900,13.891000,15.548400,17.409400,23.372100,19.142300,
2012-04-25,15.392700,18.065500,18.655600,19.168300,10.551500,13.890300,15.535900,17.293000,23.184700,19.122200,
2012-04-24,15.349500,17.928200,18.478400,18.958900,10.422000,13.889600,15.543800,17.056800,22.780800,18.895400,
2012-04-23,15.334300,17.876600,18.412800,18.882100,10.373400,13.888900,15.558200,16.994000,22.695600,18.719600,
2012-04-20,15.367300,17.994800,18.565400,19.062800,10.487200,13.886700,15.539200,17.137700,22.982300,19.081100,
2012-04-19,15.359000,17.965700,18.528200,19.018800,10.459200,13.886000,15.550700,17.117100,22.912000,18.962600,
2012-04-18,15.372700,18.011600,18.586800,19.087300,10.501800,13.885300,15.537200,17.218200,22.982200,19.036600,
2012-04-17,15.381600,18.041800,18.626600,19.134800,10.531200,13.884600,15.521500,17.288100,23.103000,19.046300,
2012-04-16,15.334700,17.890900,18.433500,18.907900,10.390200,13.883900,15.540300,17.024500,22.762100,18.749300,
2012-04-13,15.333500,17.893500,18.437300,18.912600,10.393600,13.881700,15.524900,17.033200,22.754900,18.767500,
2012-04-12,15.369400,18.013100,18.591300,19.094000,10.506600,13.881000,15.491400,17.248300,23.048800,18.993300,
2012-04-11,15.325300,17.873100,18.411100,18.881600,10.375200,13.880300,15.495000,17.013400,22.660000,18.744900,
2012-04-10,15.297200,17.780800,18.291600,18.739800,10.286600,13.878900,15.518200,16.885600,22.363200,18.532800,
2012-04-09,15.355100,17.975500,18.543600,19.038400,10.473100,13.878200,15.496200,17.177900,22.906100,18.977400,
2012-04-05,15.377900,18.058900,18.654300,19.170800,10.555900,13.876000,15.414100,17.374700,23.244000,19.024900,
2012-04-04,15.378400,18.066600,18.665100,19.184200,10.565100,13.875300,15.383200,17.379700,23.295500,19.060900,
2012-04-03,15.420100,18.212800,18.854000,19.408300,10.706500,13.874600,15.363400,17.558500,23.649700,19.516500,
2012-04-02,15.441300,18.281600,18.940700,19.509700,10.769900,13.873900,15.415100,17.624400,23.703600,19.785400,
2012-03-30,15.412700,18.191000,18.825000,19.373300,10.685200,13.872700,15.400400,17.492100,23.492400,19.571400,
2012-03-29,15.404900,18.157700,18.783400,19.325300,10.653200,13.871400,15.489300,17.427600,23.492800,19.435400,
2012-03-28,15.410900,18.190400,18.825100,19.374500,10.686300,13.870800,15.415900,17.455200,23.519700,19.626800,
2012-03-27,15.427600,18.247800,18.899000,19.462000,10.741200,13.870200,15.418400,17.537500,23.654100,19.776400,
2012-03-26,15.435300,18.278600,18.940000,19.511300,10.772500,13.869600,15.384700,17.585700,23.791000,19.836700,
2012-03-23,15.389400,18.133500,18.753900,19.291900,10.636400,13.867700,15.381200,17.343400,23.414900,19.562600,
2012-03-22,15.376900,18.095800,18.704300,19.232300,10.600000,13.867100,15.361500,17.289700,23.233900,19.523000,
2012-03-21,15.396900,18.162100,18.791000,19.335600,10.663900,13.866500,15.355700,17.414000,23.472200,19.599600,
2012-03-20,15.400700,18.182400,18.816500,19.365100,10.683800,13.865900,15.306500,17.445900,23.454100,19.709200,
2012-03-19,15.417700,18.244300,18.896800,19.461100,10.744500,13.865300,15.304600,17.498000,23.644600,19.924900,
2012-03-16,15.406100,18.205700,18.847000,19.402100,10.707300,13.863400,15.346700,17.428700,23.514000,19.855500,
2012-03-15,15.396300,18.171600,18.805000,19.353600,10.676100,13.862800,15.345800,17.409000,23.531500,19.665000,
2012-03-14,15.374200,18.101200,18.714400,19.246200,10.609500,13.862200,15.333700,17.305500,23.327600,19.517700,
2012-03-13,15.389700,18.146900,18.773700,19.317300,10.652500,13.861600,15.421700,17.325700,23.500400,19.645800,
2012-03-12,15.336100,17.971000,18.547600,19.050700,10.486600,13.861000,15.461900,17.011500,23.038100,19.334500,
2012-03-09,15.337500,17.982700,18.564300,19.071700,10.500200,13.859100,15.453300,17.007600,23.130800,19.385500,
2012-03-08,15.327900,17.953900,18.524700,19.023400,10.471000,13.858500,15.461700,16.945900,22.895600,19.433700,
2012-03-07,15.287200,17.816700,18.350200,18.818300,10.342400,13.857900,15.476500,16.779500,22.613500,19.010800,
2012-03-06,15.269400,17.759800,18.275800,18.729700,10.287700,13.857200,15.499900,16.659400,22.374900,18.988600,
2012-03-05,15.324200,17.947400,18.516500,19.014100,10.466000,13.856600,15.474600,16.918800,22.828700,19.490200,
2012-03-02,15.335400,17.986400,18.566400,19.072900,10.502500,13.854800,15.489700,16.983500,22.892700,19.581900,
2012-03-01,15.348300,18.035500,18.631900,19.152000,10.552500,13.854200,15.457600,17.038100,23.136800,19.695600,
2012-02-29,15.329400,17.970500,18.548200,19.053200,10.490300,13.853600,15.495000,16.932700,22.964500,19.546500,
2012-02-28,15.347600,18.033000,18.629600,19.150300,10.550800,13.853000,15.496700,17.010400,23.182100,19.695300,
2012-02-27,15.338500,18.005500,18.596400,19.112700,10.527500,13.852500,15.494800,16.950800,23.225600,19.618600,
2012-02-24,15.335600,18.006900,18.598800,19.116200,10.531100,13.850800,15.459200,16.924600,23.226900,19.706800,
2012-02-23,15.324400,17.969300,18.552600,19.062800,10.497200,13.850200,15.453200,16.894300,23.238700,19.520300,
2012-02-22,15.307100,17.914900,18.481000,18.977000,10.444400,13.849700,15.442100,16.819100,22.983000,19.447700,
2012-02-21,15.318700,17.958600,18.537800,19.044400,10.487200,13.849100,15.413000,16.874600,23.116300,19.575300,
2012-02-17,15.310900,17.933600,18.509500,19.013400,10.466600,13.846800,15.427100,16.862100,23.239100,19.377800,
2012-02-16,15.305600,17.918800,18.491900,18.993900,10.454600,13.846300,15.429400,16.822000,23.277800,19.345400,
2012-02-15,15.275800,17.819500,18.362100,18.839500,10.358600,13.845700,15.483700,16.636400,22.886300,19.235300,
2012-02-14,15.281100,17.832200,18.379900,18.860900,10.370400,13.845200,15.481600,16.722100,22.993200,19.093900,
2012-02-13,15.287500,17.861900,18.418000,18.906200,10.400100,13.844600,15.444800,16.735100,23.056900,19.252700,
2012-02-10,15.261800,17.780100,18.312900,18.781800,10.322800,13.842900,15.450600,16.618600,22.801500,19.079700,
2012-02-09,15.288300,17.875500,18.435700,18.927200,10.414700,13.842400,15.415300,16.731100,23.053800,19.375700,
2012-02-08,15.284000,17.859600,18.416000,18.904500,10.400000,13.841800,15.437800,16.706800,23.051400,19.311900,
2012-02-07,15.275800,17.834900,18.385000,18.868400,10.377700,13.841300,15.432700,16.664900,23.016200,19.257700,
2012-02-06,15.267900,17.805700,18.348700,18.826400,10.350600,13.840700,15.461700,16.630600,23.010300,19.125300,
2012-02-03,15.269800,17.822200,18.370200,18.852100,10.368000,13.839000,15.422200,16.637200,23.035000,19.234600,
2012-02-02,15.227000,17.680200,18.187200,18.636000,10.233400,13.838500,15.478900,16.396100,22.596800,18.988900,
2012-02-01,15.220100,17.659700,18.160700,18.604500,10.214100,13.837900,15.466700,16.376700,22.518300,18.941700,
2012-01-31,15.181000,17.527300,17.990100,18.402200,10.087800,13.837300,15.487200,16.228900,22.083200,18.591100,
2012-01-30,15.177100,17.516500,17.977100,18.387300,10.078500,13.836800,15.463800,16.236200,22.088300,18.517800,
2012-01-27,15.188400,17.563700,18.038300,18.460200,10.125100,13.835100,15.430900,16.276600,22.220900,18.700800,
2012-01-26,15.191700,17.578200,18.053800,18.476300,10.136200,13.834500,15.413700,16.301800,22.071100,18.826500,
2012-01-25,15.195300,17.590200,18.070800,18.496500,10.148300,13.833900,15.361800,16.395000,22.169600,18.696100,
2012-01-24,15.161400,17.484200,17.936000,18.338100,10.050500,13.833300,15.328500,16.252400,21.908000,18.449700,
2012-01-23,15.166100,17.502500,17.956800,18.360800,10.065500,13.832800,15.326300,16.268300,21.795500,18.592300,
2012-01-20,15.156800,17.470900,17.918600,18.317000,10.037200,13.831000,15.337600,16.260400,21.813900,18.396700,
2012-01-19,15.152600,17.454300,17.898100,18.293300,10.021600,13.830500,15.363500,16.249100,21.806800,18.305300,
2012-01-18,15.137000,17.401900,17.831400,18.215200,9.972700,13.829900,15.394700,16.168600,21.679400,18.182300,
2012-01-17,15.100800,17.284400,17.681000,18.038400,9.863300,13.829300,15.422600,15.988500,21.333200,17.957600,
2012-01-13,15.079300,17.217200,17.598300,17.942800,9.803300,13.827000,15.414600,15.932400,21.285100,17.681200,
2012-01-12,15.092400,17.264500,17.659300,18.014700,9.848400,13.826500,15.372200,16.011200,21.424500,17.778300,
2012-01-11,15.084100,17.238500,17.625800,17.975100,9.824000,13.825900,15.378400,15.973300,21.331300,17.733300,
2012-01-10,15.084100,17.245800,17.633500,17.983200,9.830500,13.825300,15.342500,15.966500,21.241600,17.855600,
2012-01-09,15.048500,17.130700,17.487700,17.812300,9.724500,13.824700,15.341500,15.825700,20.962500,17.553600,
2012-01-06,15.041200,17.113400,17.465200,17.785800,9.708900,13.823000,15.331400,15.789700,20.865400,17.574300,
2012-01-05,15.048600,17.142100,17.500900,17.827000,9.735400,13.822400,15.307100,15.823500,20.875400,17.697900,
2012-01-04,15.051500,17.160000,17.520100,17.847700,9.750300,13.821900,15.309100,15.777400,20.710000,17.990900,
2012-01-03,15.056400,17.178300,17.544100,17.876700,9.768500,13.821300,15.320300,15.770800,20.793500,18.075000,
2011-12-30,15.004600,17.012400,17.337100,17.636500,9.619300,13.819300,15.351600,15.529900,20.526000,17.645900,
2011-12-29,15.006400,17.017500,17.345300,17.646500,9.624600,13.818000,15.334500,15.595900,20.605400,17.518600,
2011-12-28,14.972200,16.911300,17.211200,17.489900,9.528500,13.817300,15.324800,15.430300,20.347600,17.321700,
2011-12-27,15.008200,17.034600,17.369100,17.675700,9.644100,13.816600,15.259700,15.621500,20.734400,17.552100,
2011-12-23,15.001300,17.018900,17.349700,17.653100,9.630600,13.813900,15.238900,15.620000,20.676600,17.503800,
2011-12-22,14.980400,16.952200,17.266500,17.557100,9.571100,13.813300,15.284600,15.479900,20.572800,17.402200,
2011-12-21,14.955300,16.876800,17.171700,17.446800,9.503900,13.812600,15.274700,15.348900,20.395400,17.292900,
2011-12-20,14.953000,16.870000,17.162400,17.435900,9.497100,13.812000,15.303100,15.317900,20.339500,17.329600,
2011-12-19,14.866700,16.596900,16.817400,17.033500,9.250000,13.811300,15.354700,14.871800,19.623400,16.875800,
2011-12-16,14.903400,16.719700,16.973700,17.216800,9.363000,13.809300,15.334700,15.047800,19.981400,17.115500,
2011-12-15,14.889900,16.681300,16.923800,17.157700,9.327600,13.808600,15.304900,14.999700,19.789400,17.088200,
2011-12-14,14.877900,16.642800,16.874100,17.098900,9.291400,13.808000,15.317800,14.949700,19.624400,17.028000,
2011-12-13,14.910400,16.750100,17.010600,17.258700,9.390200,13.807300,15.286900,15.119600,19.922900,17.222600,
2011-12-12,14.945000,16.869300,17.163200,17.438900,9.502400,13.806600,15.263400,15.248800,20.296900,17.542400,
2011-12-09,14.993600,17.032400,17.368600,17.678400,9.650900,13.804600,15.238100,15.479300,20.628900,17.947400,
2011-12-08,14.939800,16.855100,17.142700,17.413200,9.486400,13.804000,15.288000,15.222100,20.122200,17.577500,
2011-12-07,15.007400,17.076500,17.423900,17.742800,9.690300,13.803300,15.258200,15.550500,20.704000,18.035600,
2011-12-06,14.997400,17.051100,17.393800,17.708800,9.670100,13.802600,15.211500,15.514200,20.729100,17.963200,
2011-12-05,15.001400,17.066800,17.413900,17.732900,9.685300,13.802000,15.229900,15.496800,20.777300,18.068100,
2011-12-02,14.966900,16.963600,17.283600,17.580700,9.592300,13.800000,15.214800,15.338400,20.498200,17.894400,
2011-12-01,14.961100,16.951100,17.267400,17.561300,9.581400,13.799300,15.159600,15.341500,20.425600,17.875200,
2011-11-30,14.974600,16.993800,17.321200,17.624400,9.620000,13.798600,15.197400,15.370200,20.533300,18.012000,
2011-11-29,14.841700,16.579700,16.800800,17.019400,9.249400,13.798000,15.210600,14.730400,19.541500,17.250100,
2011-11-28,14.829000,16.537400,16.750200,16.961900,9.213100,13.797300,15.224700,14.692200,19.556400,17.058000,
2011-11-25,14.726400,16.221800,16.355900,16.504500,8.933400,13.795300,15.202700,14.272100,18.824200,16.370700,
2011-11-23,14.740800,16.266600,16.412600,16.571100,8.973600,13.794000,15.253900,14.308700,18.948100,16.489900,
2011-11-22,14.809800,16.486800,16.689900,16.894100,9.172100,13.793300,15.235000,14.631000,19.491900,16.933100,
2011-11-21,14.821100,16.524100,16.737700,16.950300,9.206600,13.792600,15.230000,14.690900,19.614500,16.986600,
2011-11-18,14.881500,16.722300,16.986400,17.239700,9.385600,13.790600,15.217400,14.969300,20.000900,17.475200,
2011-11-17,14.881200,16.718900,16.982500,17.235400,9.382100,13.790000,15.242200,14.974100,20.013000,17.426600,
2011-11-16,14.923800,16.853900,17.153900,17.435700,9.505000,13.789300,15.223500,15.229300,20.362100,17.595900,
2011-11-15,14.969200,16.998800,17.337100,17.649300,9.636600,13.788700,15.206500,15.482300,20.687900,17.842500,
2011-11-14,14.965600,16.992800,17.326100,17.635200,9.629300,13.788000,15.232200,15.405700,20.487100,18.054100,
2011-11-10,14.926400,16.873600,17.177300,17.462300,9.522900,13.785300,15.215100,15.254800,20.244300,17.750700,
2011-11-09,14.907700,16.812800,17.100600,17.373100,9.467400,13.784700,15.261900,15.122200,20.121900,17.673300,
2011-11-08,15.026400,17.199600,17.590300,17.946300,9.822200,13.784000,15.228500,15.696700,21.033100,18.525600,
2011-11-07,14.993300,17.092900,17.455700,17.789600,9.725100,13.783300,15.272400,15.505200,20.805900,18.333400,
2011-11-04,14.976800,17.048900,17.403100,17.730200,9.689100,13.781300,15.253700,15.407200,20.835700,18.256300,
2011-11-03,14.996000,17.113900,17.483300,17.822700,9.747000,13.780700,15.237900,15.504100,20.869700,18.463600,
2011-11-02,14.936200,16.922400,17.241500,17.540500,9.572900,13.780000,15.269600,15.215400,20.403200,18.070300,
2011-11-01,14.892300,16.786500,17.067500,17.336200,9.447800,13.779400,15.275800,14.973800,19.960800,17.925100,
2011-10-31,14.971600,17.051800,17.406000,17.733800,9.695400,13.778800,15.196200,15.402800,20.638400,18.467100,
2011-10-28,15.058300,17.352100,17.784800,18.177300,9.974100,13.776900,15.126400,15.793300,21.150700,19.422800,
2011-10-27,15.059500,17.368100,17.805700,18.202400,9.991700,13.776300,15.060000,15.786900,21.198000,19.556100,
2011-10-26,14.941100,16.978900,17.314700,17.628600,9.635400,13.775700,15.130800,15.262500,20.310700,18.566700,
2011-10-25,14.908500,16.871500,17.177900,17.468100,9.535600,13.775100,15.166000,15.103200,20.012800,18.339200,
2011-10-24,14.960400,17.041800,17.396000,17.724100,9.693700,13.774500,15.088000,15.411900,20.547600,18.552400,
2011-10-21,14.911000,16.885400,17.195100,17.486900,9.547800,13.772600,15.101800,15.216100,19.942000,18.276000,
2011-10-20,14.852300,16.701200,16.963100,17.216600,9.381700,13.772000,15.109100,14.934700,19.506000,17.914400,
2011-10-19,14.843100,16.675300,16.930400,17.178900,9.358900,13.771400,15.115200,14.866700,19.440500,17.925000,
2011-10-18,14.884100,16.807800,17.098200,17.375100,9.479800,13.770800,15.104800,15.054900,19.795200,18.198200,
2011-10-17,14.827800,16.634600,16.878000,17.117400,9.322400,13.770200,15.103800,14.753300,19.289400,17.985700,
2011-10-14,14.887800,16.833700,17.131300,17.414400,9.505800,13.768300,15.058300,15.044300,19.853800,18.384500,
2011-10-13,14.841000,16.687400,16.946600,17.199200,9.373800,13.767700,15.086200,14.787300,19.486500,18.169100,
2011-10-12,14.842600,16.696600,16.958000,17.212000,9.382300,13.767100,15.040800,14.829900,19.479700,18.165700,
2011-10-11,14.805300,16.576200,16.807400,17.037000,9.274000,13.766500,15.066200,14.684000,19.209100,17.843700,
2011-10-07,14.700900,16.256000,16.406000,16.571200,8.988900,13.764000,15.085400,14.192100,18.447300,17.255700,
2011-10-06,14.730200,16.344100,16.519300,16.704600,9.069300,13.763400,15.125800,14.307900,18.817200,17.349700,
2011-10-05,14.666200,16.141600,16.266600,16.411800,8.889300,13.762800,15.159800,14.049300,18.349000,16.867700,
2011-10-04,14.616200,15.987400,16.074700,16.190600,8.754200,13.762200,15.219200,13.795500,18.004900,16.612300,
2011-10-03,14.549400,15.779700,15.808800,15.878700,8.564300,13.761600,15.260200,13.490200,17.196900,16.370900,
2011-09-30,14.634100,16.059400,16.164000,16.294600,8.820200,13.759400,15.179900,13.885200,18.088900,16.867700,
2011-09-29,14.713500,16.312100,16.478100,16.658300,9.043600,13.758700,15.161100,14.240900,18.597300,17.439300,
2011-09-28,14.677300,16.197400,16.336900,16.494800,8.942600,13.758000,15.134700,14.125700,18.428400,17.061700,
2011-09-27,14.739600,16.393900,16.586400,16.786600,9.120600,13.757300,15.121200,14.420200,19.093500,17.328000,
2011-09-26,14.694600,16.242900,16.398300,16.568000,8.984600,13.756600,15.178000,14.267800,18.745700,16.869700,
2011-09-23,14.634600,16.060900,16.173400,16.309700,8.826900,13.754500,15.238500,13.942200,18.400200,16.593800,
2011-09-22,14.615100,15.991200,16.085200,16.206600,8.762000,13.753800,15.315800,13.856200,18.192400,16.410600,
2011-09-21,14.704600,16.281900,16.450400,16.631600,9.024300,13.753100,15.243200,14.311900,18.875100,16.975200,
2011-09-20,14.788400,16.551400,16.789300,17.026400,9.267200,13.752400,15.193700,14.745300,19.533400,17.455600,
2011-09-19,14.793900,16.568600,16.815600,17.059800,9.286600,13.751700,15.204700,14.769400,19.820500,17.363900,
2011-09-16,14.830000,16.700900,16.982000,17.254500,9.409300,13.749600,15.135200,14.915700,20.094700,17.802400,
2011-09-15,14.820000,16.676200,16.951900,17.220800,9.389600,13.748900,15.127700,14.830700,20.076600,17.842900,
2011-09-14,14.766100,16.504700,16.739800,16.975800,9.238300,13.748200,15.157700,14.577300,19.812700,17.422400,
2011-09-13,14.725100,16.379200,16.582300,16.792600,9.126600,13.747500,15.156600,14.383300,19.474100,17.224300,
2011-09-12,14.695300,16.283300,16.460800,16.650500,9.039200,13.746800,15.189400,14.248700,19.157500,17.058000,
2011-09-09,14.687700,16.269100,16.441900,16.628900,9.027300,13.744600,15.212500,14.149700,19.041700,17.238400,
2011-09-08,14.767100,16.526400,16.764300,17.004300,9.259200,13.743900,15.176500,14.537100,19.589800,17.799600,
2011-09-07,14.804400,16.649500,16.919000,17.184800,9.370700,13.743200,15.159300,14.692700,19.896800,18.100100,
2011-09-06,14.715900,16.368100,16.564500,16.771100,9.116400,13.742500,15.189200,14.280100,19.146800,17.564000,
2011-09-02,14.756200,16.514900,16.745300,16.981300,9.249300,13.739700,15.186600,14.386200,19.248700,18.267700,
2011-09-01,14.832300,16.768400,17.065700,17.356300,9.482300,13.739000,15.119700,14.758900,19.877600,18.832300,
2011-08-31,14.859200,16.857600,17.181600,17.493300,9.566400,13.738100,15.069500,14.935200,20.263300,18.856800,
2011-08-30,14.834100,16.771700,17.076900,17.372500,9.489900,13.737300,15.087100,14.859400,20.233500,18.463600,
2011-08-29,14.826200,16.757800,17.058700,17.351000,9.478900,13.736400,15.023500,14.822000,20.134300,18.546500,
2011-08-26,14.742100,16.498300,16.730400,16.967600,9.244500,13.733900,15.060300,14.412800,19.317300,18.196500,
2011-08-25,14.695200,16.356400,16.549700,16.755800,9.115800,13.733000,15.031800,14.195900,18.827300,18.029800,
2011-08-24,14.743000,16.511900,16.746400,16.985800,9.257400,13.732200,15.007000,14.419400,19.273500,18.324600,
2011-08-23,14.715600,16.426200,16.638200,16.860300,9.180500,13.731300,15.081800,14.231100,19.012600,18.303200,
2011-08-22,14.621200,16.134700,16.272500,16.435900,8.921300,13.730500,15.129000,13.759800,18.240800,17.872800,
2011-08-19,14.612800,16.107900,16.241200,16.400400,8.898400,13.727900,15.146700,13.756400,18.264700,17.686200,
2011-08-18,14.658000,16.253200,16.423800,16.613500,9.029700,13.727100,15.156400,13.966300,18.586800,18.008900,
2011-08-17,14.795600,16.696700,16.982900,17.266900,9.432700,13.726200,15.127000,14.616000,19.690600,18.931200,
2011-08-16,14.788400,16.677100,16.960800,17.242400,9.417700,13.725400,15.099600,14.598600,19.761800,18.816800,
2011-08-15,14.816800,16.773500,17.084000,17.387400,9.507500,13.724500,15.060200,14.738800,20.088300,18.988300,
2011-08-12,14.746500,16.552300,16.806400,17.063900,9.308000,13.722000,15.093000,14.424100,19.534400,18.519600,
2011-08-11,14.723400,16.486600,16.726000,16.971400,9.252100,13.721100,15.035700,14.348000,19.441600,18.345300,
